"id","CFR","MONTH","Gear","VL","harbour","fishday","avg_depth","GVL_sum","geometry"
85,"boat_100","January","OTB","VL1824","SAN REMO",12,77.92,502.726883594706,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_100","September","OTB","VL1824","SAN REMO",8,77.92,3610.7149868914,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_100","December","OTB","VL1824","SAN REMO",7,77.92,1382.85221052774,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_100","November","OTB","VL1824","SAN REMO",6,77.92,41.9695587155061,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_100","May","OTB","VL1824","SAN REMO",10,77.92,2124.85073916142,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_100","August","OTB","VL1824","SAN REMO",9,77.92,0,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_100","June","OTB","VL1824","SAN REMO",7,77.92,708.447901087301,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_15","May","OTB","VL1824","SAN REMO",9,77.92,4739.30072396652,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_15","December","OTB","VL1824","SAN REMO",17,77.92,3.33150919278046,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
85,"boat_15","November","OTB","VL1824","SAN REMO",16,77.92,37.7299640512785,list(c(7.53043972436159, 7.59255944588038, 7.59361432537148, 7.53154112277111, 7.53043972436159, 43.7836671975847, 43.7844492038753, 43.7394433687305, 43.7386625829079, 43.7836671975847))
