"","port","vessel_name","lat","lon"
"74","ARENYS DE MAR","ESTRELLA DE MIGUEL",41.5746727864036,2.55867453342712
"75","ARENYS DE MAR","NUEVO JUAN JESUS",41.5768027867968,2.56019051625773
"76","ARENYS DE MAR","TOPACIO",41.5768156500461,2.55916691299837
"77","BARCELONA","CHORROLL DOS",41.3649639125404,2.18721766587403
"78","BARCELONA","EL CAENA",41.3225250779438,2.18035661229326
"79","BARCELONA","ESTRELLA DE MIGUEL",41.3251120153756,2.17358605719337
"80","BARCELONA","LORENZO Y FINA",41.3461100734432,2.1764037848484
"81","BARCELONA","NUEVO JUAN JESUS",41.3235133486763,2.1853336191379
"82","BARCELONA","PAREDES GARCIA",41.2994814087275,2.15656758303267
"83","BARCELONA","PAREDES GARCIA DOS",41.332222660634,2.17189262445335
"84","BARCELONA","TOPACIO",41.3269817963325,2.19026539612051
"85","BLANES","CRISTO DEL PANO",41.6719210489158,2.79835950234473
"86","BLANES","EL CAENA",41.6719210489158,2.79835950234473
"87","BLANES","LORENZO Y FINA",41.6719210489158,2.79835950234473
"88","BLANES","NUEVO JUAN JESUS",41.6733538136068,2.7994071976545
"89","BLANES","PAREDES GARCIA",41.6713717090234,2.79920160966621
"90","BLANES","PAREDES GARCIA DOS",41.6710376241171,2.79646969971348
"91","BLANES","TOPACIO",41.6713717090234,2.79920160966621
"92","BLANES","VICENT MATA",41.672195718862,2.79793844868399
"93","BURRIANA","CHORROLL DOS",39.861792728972,-0.068953755693087
"94","BURRIANA","CRISTO DEL PANO",39.861792728972,-0.068953755693087
"95","BURRIANA","EL VILLA",39.861792728972,-0.068953755693087
"96","BURRIANA","ESTRELLA DE MIGUEL",39.861792728972,-0.068953755693087
"97","BURRIANA","LORENZO Y FINA",39.861792728972,-0.068953755693087
"98","BURRIANA","NUEVO JUAN JESUS",39.861792728972,-0.068953755693087
"99","BURRIANA","TOPACIO",39.8626073105747,-0.0693441360082129
"100","BURRIANA","VICENT MATA",39.861792728972,-0.068953755693087
"101","CALPE","ALONSO Y MARIA",38.6363276942949,0.07076663615911
"102","CALPE","ALVALUC II",38.6363276942949,0.07076663615911
"103","CALPE","CRISTO DEL PANO",38.6363276942949,0.07076663615911
"104","CALPE","EL CAENA",38.6363276942949,0.07076663615911
"105","CALPE","EL CHUMBO",38.6363276942949,0.07076663615911
"106","CALPE","EL GUINAMON",38.6363276942949,0.07076663615911
"107","CALPE","EL VILLA",38.6369540160643,0.0699249934056673
"108","CALPE","ESTRELLA DE MIGUEL",38.6363276942949,0.07076663615911
"109","CALPE","HNOS FUENTES TRES",38.6363276942949,0.07076663615911
"110","CALPE","JUAN Y LUCIA",38.6363276942949,0.07076663615911
"111","CALPE","LORENZO Y FINA",38.6364338989703,0.0695996579100779
"112","CALPE","LOS ALONSOS",38.6371386325254,0.0675403474898041
"113","CALPE","LOS PICONES",38.6363276942949,0.07076663615911
"114","CALPE","NUEVO ATXARRE",38.6363276942949,0.07076663615911
"115","CALPE","NUEVO HERMANOS RABAL",38.6364338989703,0.0695996579100779
"116","CALPE","NUEVO JUAN JESUS",38.6363276942949,0.07076663615911
"117","CALPE","NUEVO PALOMA DIVINA",38.6363276942949,0.07076663615911
"118","CALPE","PAREDES GARCIA DOS",38.6364338989703,0.0695996579100779
"119","CALPE","PEDRO Y AMALIA",38.6372448372008,0.066373369240772
"120","CALPE","PEPE LASAL UNO",38.6372029047372,0.068522259759375
"121","CALPE","PERETUJO",38.6363276942949,0.07076663615911
"122","CALPE","PESCALBA UNO",38.6363276942949,0.07076663615911
"123","CALPE","SOTO DURAN",38.6379495707559,0.0643140588204982
"124","CALPE","TOPACIO",38.6363276942949,0.07076663615911
"125","CALPE","VICENT MATA",38.6371609722737,0.070671150277978
"126","CALPE","VICTORIA Y PEDRO",38.6379942502524,0.070575664396846
"127","CALPE","VIRGEN DEL CARMEN",38.6363276942949,0.07076663615911
"128","CAMBRILS","LORENZO Y FINA",41.0582486572732,1.06094761213355
"129","CARTAGENA","ALONSO Y MARIA",37.5645324740491,-0.964701233238875
"130","CARTAGENA","ALTHAIA",37.5628018333252,-0.972647414765976
"131","CARTAGENA","EL CABRERILLA",37.5653429482995,-0.962889674441542
"132","CARTAGENA","EL CAENA",37.562101051298,-0.970135909630872
"133","CARTAGENA","EL CHUMBO",37.5681760269115,-0.9525134220816
"134","CARTAGENA","EL GUINAMON",37.5632819380869,-0.976766301088742
"135","CARTAGENA","EL VILLA",37.5651385391047,-0.961324665856236
"136","CARTAGENA","GINES Y ANA",37.5632819380869,-0.976766301088742
"137","CARTAGENA","JUAN Y LUCIA",37.566263114773,-0.956755051711774
"138","CARTAGENA","LORENZO Y FINA",37.5648757602813,-0.961215337684806
"139","CARTAGENA","LOS ALONSOS",37.5633179564283,-0.968763836957967
"140","CARTAGENA","LOS PICONES",37.5633971600456,-0.978945445724835
"141","CARTAGENA","MI GRAN ILUSION",37.562101051298,-0.970135909630872
"142","CARTAGENA","NUEVO HERMANOS RABAL",37.5633179564283,-0.968763836957967
"143","CARTAGENA","NUEVO JUAN JESUS",37.5648757602813,-0.961215337684806
"144","CARTAGENA","NUEVO SABOR DEL MAR",37.5681760269115,-0.9525134220816
"145","CARTAGENA","PAREDES GARCIA",37.566263114773,-0.956755051711774
"146","CARTAGENA","PAREDES GARCIA DOS",37.5633179564283,-0.968763836957967
"147","CARTAGENA","PEDRO Y AMALIA",37.5681760269115,-0.9525134220816
"148","CARTAGENA","PEPE LASAL UNO",37.562101051298,-0.970135909630872
"149","CARTAGENA","PERETUJO",37.5643529334187,-0.973659040996188
"150","CARTAGENA","PESCALBA CUATRO",37.5633179564283,-0.968763836957967
"151","CARTAGENA","PESCALBA DOS",37.5633620082766,-0.98020762099942
"152","CARTAGENA","PESCALBA UNO",37.5645655129353,-0.973284071269965
"153","CARTAGENA","ROSA MARIA JUAREZ",37.5632256269662,-0.96556629548641
"154","CARTAGENA","SOTO DURAN",37.566263114773,-0.956755051711774
"155","CARTAGENA","TOPACIO",37.5638291962948,-0.981881957756156
"156","CARTAGENA","VICTORIA Y PEDRO",37.5648757602813,-0.961215337684806
"157","CASTELLON","CHORROLL DOS",39.9640552817894,0.0536342379629513
"158","CASTELLON","CRISTO DEL PANO",39.9830859300689,0.0912568521220939
"159","CASTELLON","ESTRELLA DE MIGUEL",39.9519585226609,0.0498102562514977
"160","CASTELLON","LORENZO Y FINA",39.9687951865914,0.014800201099402
"161","CASTELLON","NUEVO ATXARRE",39.9542570076255,0.0508257701997795
"162","CASTELLON","NUEVO JUAN JESUS",39.9686451424453,0.0160429515468031
"163","CASTELLON","NUEVO PALOMA DIVINA",39.9561088176911,0.0564104050305469
"164","CASTELLON","PAREDES GARCIA",39.9650845233996,0.0237538916110367
"165","CASTELLON","PAREDES GARCIA DOS",39.9686451424453,0.0160429515468031
"166","CASTELLON","TOPACIO",39.9170821374386,0.0630432225524645
"167","CASTELLON","VICENT MATA",39.9692779026094,0.0186961891953913
"168","DENIA","CHORROLL DOS",38.848135742846,0.119713358851632
"169","DENIA","LORENZO Y FINA",38.848135742846,0.119713358851632
"170","DENIA","LOS ALONSOS",38.848135742846,0.119713358851632
"171","DENIA","VICENT MATA",38.848135742846,0.119713358851632
"172","EL MASNOU","ESTRELLA DE MIGUEL",41.4716746168375,2.30996137414647
"173","ESP-113","GEPUS",38.8726411765272,1.29224860020503
"174","ESP-113","NUEVO PALOMA DIVINA",38.8680657824904,1.29640988524547
"175","ESP-113","TIO GEL SEGON",38.8693406872734,1.28730892907877
"176","ESP-174","GEPUS",39.1050088935277,1.50377033695168
"177","ESP-174","TIO GEL SEGON",39.1043907617344,1.49933470323128
"178","ESP-179","SARA Y THESA",39.5745462634182,2.3499843430608
"179","ESP-182","SARA Y THESA",39.5325473258952,2.41290960227316
"180","ESP-2","ALONSO Y MARIA",38.6292734887204,-0.00266505874413554
"181","ESP-2","CRISTO DEL PANO",38.6292734887204,-0.00266505874413554
"182","ESP-2","NUEVO HERMANOS RABAL",38.6292734887204,-0.00266505874413554
"183","ESP-257","CHORROLL DOS",41.1857904991095,1.60702713039849
"184","ESP-257","PAREDES GARCIA DOS",41.1857904991095,1.60702713039849
"185","ESP-259","LORENZO Y FINA",40.4129637069861,0.433031370011802
"186","ESP-259","PAREDES GARCIA DOS",40.4129637069861,0.433031370011802
"187","ESP-259","TOPACIO",40.4129637069861,0.433031370011802
"188","ESP-259","VICENT MATA",40.4129637069861,0.433031370011802
"189","ESP-279","CRISTO DEL PANO",41.7019440950441,2.88384083395887
"190","ESP-279","EL CAENA",41.7019440950441,2.88384083395887
"191","ESP-279","ESTRELLA DE MIGUEL",41.7019440950441,2.88384083395887
"192","ESP-279","LORENZO Y FINA",41.7019440950441,2.88384083395887
"193","ESP-279","VICENT MATA",41.7019440950441,2.88384083395887
"194","ESP-297","NUEVO JUAN JESUS",41.1344924225604,1.40175966591956
"195","ESP-297","TOPACIO",41.1344924225604,1.40175966591956
"196","ESP-297","VICENT MATA",41.1344924225604,1.40175966591956
"197","ESP-325","EL GUINAMON",37.6344951628225,-0.699038985877029
"198","ESP-325","PESCALBA CUATRO",37.6344951628225,-0.699038985877029
"199","ESP-325","PESCALBA DOS",37.6344951628225,-0.699038985877029
"200","ESP-325","VICTORIA Y PEDRO",37.6344951628225,-0.699038985877029
"201","ESP-326","CHORROLL DOS",40.987946461437,0.928030012154604
"202","ESP-326","TOPACIO",40.987946461437,0.928030012154604
"203","ESP-328","NUEVO GEMELOS",37.728904025936,-0.713192456538429
"204","ESP-336","ALONSO Y MARIA",38.7621288751796,0.218621087931839
"205","ESP-336","CHORROLL DOS",38.7621288751796,0.218621087931839
"206","ESP-336","CRISTO DEL PANO",38.7621288751796,0.218621087931839
"207","ESP-336","EL CHUMBO",38.7621288751796,0.218621087931839
"208","ESP-336","EL VILLA",38.7621288751796,0.218621087931839
"209","ESP-336","JUAN Y LUCIA",38.7621288751796,0.218621087931839
"210","ESP-336","LOS PICONES",38.7621288751796,0.218621087931839
"211","ESP-336","NUEVO ATXARRE",38.7621288751796,0.218621087931839
"212","ESP-336","NUEVO JUAN JESUS",38.7621288751796,0.218621087931839
"213","ESP-336","NUEVO PALOMA DIVINA",38.7621288751796,0.218621087931839
"214","ESP-336","NUEVO SABOR DEL MAR",38.7621288751796,0.218621087931839
"215","ESP-336","PAREDES GARCIA",38.7621288751796,0.218621087931839
"216","ESP-336","PAREDES GARCIA DOS",38.7621288751796,0.218621087931839
"217","ESP-336","PEDRO Y AMALIA",38.7621288751796,0.218621087931839
"218","ESP-336","PEPE LASAL UNO",38.7621288751796,0.218621087931839
"219","ESP-336","PERETUJO",38.7621288751796,0.218621087931839
"220","ESP-336","SOTO DURAN",38.7621288751796,0.218621087931839
"221","ESP-336","TOPACIO",38.7621288751796,0.218621087931839
"222","ESP-336","VICENT MATA",38.7621288751796,0.218621087931839
"223","ESP-336","VICTORIA Y PEDRO",38.7621288751796,0.218621087931839
"224","ESP-38","SARA Y THESA",39.4624751188389,2.52223043891765
"225","ESP-43","SARA Y THESA",39.5985765631092,2.35300536492506
"226","ESP-56","ALONSO Y MARIA",38.3569194558293,-0.437755271106843
"227","ESP-56","ALVALUC II",38.3569194558293,-0.437755271106843
"228","ESP-56","CRISTO DEL PANO",38.3569194558293,-0.437755271106843
"229","ESP-56","EL CABRERILLA",38.3569194558293,-0.437755271106843
"230","ESP-56","EL CAENA",38.3569194558293,-0.437755271106843
"231","ESP-56","EL CHUMBO",38.3569194558293,-0.437755271106843
"232","ESP-56","EL GUINAMON",38.3569194558293,-0.437755271106843
"233","ESP-56","EL VILLA",38.3569194558293,-0.437755271106843
"234","ESP-56","ESTRELLA DE MIGUEL",38.3569194558293,-0.437755271106843
"235","ESP-56","GINES Y ANA",38.3569194558293,-0.437755271106843
"236","ESP-56","HNOS FUENTES TRES",38.3569194558293,-0.437755271106843
"237","ESP-56","JONATHAN Y ALBA",38.3569194558293,-0.437755271106843
"238","ESP-56","JUAN Y LUCIA",38.3569194558293,-0.437755271106843
"239","ESP-56","LORENZO Y FINA",38.3569194558293,-0.437755271106843
"240","ESP-56","LOS ALONSOS",38.3569194558293,-0.437755271106843
"241","ESP-56","LOS PICONES",38.3569194558293,-0.437755271106843
"242","ESP-56","NUEVO CAMARROJAS",38.3569194558293,-0.437755271106843
"243","ESP-56","NUEVO HERMANOS RABAL",38.3569194558293,-0.437755271106843
"244","ESP-56","NUEVO JUAN JESUS",38.3569194558293,-0.437755271106843
"245","ESP-56","NUEVO SABOR DEL MAR",38.3569194558293,-0.437755271106843
"246","ESP-56","PAREDES GARCIA",38.3569194558293,-0.437755271106843
"247","ESP-56","PAREDES GARCIA DOS",38.3569194558293,-0.437755271106843
"248","ESP-56","PEDRO Y AMALIA",38.3569194558293,-0.437755271106843
"249","ESP-56","PEPE LASAL UNO",38.3569194558293,-0.437755271106843
"250","ESP-56","PERETUJO",38.3569194558293,-0.437755271106843
"251","ESP-56","PEREZ SEGURA",38.3569194558293,-0.437755271106843
"252","ESP-56","ROSA MARIA JUAREZ",38.3569194558293,-0.437755271106843
"253","ESP-56","SOTO DURAN",38.3569194558293,-0.437755271106843
"254","ESP-56","VICENT MATA",38.3569194558293,-0.437755271106843
"255","ESP-56","VICTORIA Y PEDRO",38.3569194558293,-0.437755271106843
"256","ESP-56","VIRGEN DEL CARMEN",38.3569194558293,-0.437755271106843
